fold,product_id,object_id,added_class,tier,t1_status,t2_status,t1_mmsi,t2_mmsi,t1_distance_m,t1_abs_dt_s,already_in_frozen
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[5888, 5888]|det_00022",tug_towing,A2,unique_candidate,unique_candidate,422054900,422054900,18.96226349056059,168.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[7936, 18176]|det_00022",dredger,A2,no_candidate,unique_candidate,,245225000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[14080, 7936]|det_00090",tug_towing,A2,no_candidate,unique_candidate,,353519000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[20224, 3840]|det_00004",tug_towing,A2,no_candidate,unique_candidate,,408883000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[20224, 3840]|det_00006",tug_towing,A2,no_candidate,unique_candidate,,376983000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VH|[20224, 3840]|det_00022",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,133.7871583907325,122.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VV|[5888, 5888]|det_00009",tug_towing,A2,unique_candidate,ambiguous,377484000,,29.937307645513105,20.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VV|[9984, 14080]|det_00017",tug_towing,A2,unique_candidate,unique_candidate,470413000,470413000,62.72220919464065,21.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VV|[14080, 7936]|det_00075",tug_towing,A2,unique_candidate,unique_candidate,353519000,353519000,146.51298590890073,108.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VV|[20224, 3840]|det_00000",tug_towing,A2,no_candidate,unique_candidate,,376983000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,"S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658|VV|[20224, 3840]|det_00023",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,137.91293894422972,122.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,"S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20|VH|[24320, 14080]|det_00006",product_chemical_tanker,A2,no_candidate,unique_candidate,,352005667,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,"S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20|VH|[26368, 14080]|det_00001",container_ship,A2,no_candidate,unique_candidate,,441293000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,"S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20|VV|[18176, 5888]|det_00014",container_ship,A2,no_candidate,unique_candidate,,477387600,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,"S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20|VV|[20224, 12032]|det_00008",tug_towing,A2,no_candidate,unique_candidate,,525200915,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,"S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20|VV|[20224, 12032]|det_00012",tug_towing,A2,no_candidate,unique_candidate,,525200915,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[0, 7936]|det_00000",product_chemical_tanker,A2,no_candidate,unique_candidate,,548934000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[1792, 5888]|det_00001",product_chemical_tanker,A2,no_candidate,unique_candidate,,548934000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[1792, 5888]|det_00003",product_chemical_tanker,A2,unique_candidate,unique_candidate,548934000,548934000,82.57627773142048,24.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[5888, 7936]|det_00032",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[7936, 14080]|det_00012",tug_towing,A2,unique_candidate,unique_candidate,470413000,470413000,62.546505918320115,117.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[12032, 14080]|det_00070",tug_towing,A2,unique_candidate,ambiguous,645254000,,80.2281884918061,172.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VH|[16128, 7936]|det_00004",tug_towing,A2,unique_candidate,ambiguous,341197001,,97.56897602191704,95.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[1792, 5888]|det_00000",product_chemical_tanker,A2,no_candidate,unique_candidate,,548934000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[5888, 7936]|det_00038",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,138.2228777815517,3.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[7936, 16128]|det_00034",tug_towing,A2,no_candidate,unique_candidate,,246982000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[7936, 16128]|det_00067",tug_towing,A2,no_candidate,unique_candidate,,246982000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[9984, 12032]|det_00006",product_chemical_tanker,A2,unique_candidate,unique_candidate,636015722,636015722,72.48259893925899,110.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,"S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71|VV|[9984, 14080]|det_00009",tug_towing,A2,unique_candidate,unique_candidate,470413000,470413000,64.42286835485194,117.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,"S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045|VH|[14080, 1792]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,533402025,533402025,116.99173356517667,15.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,"S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045|VV|[20224, 16128]|det_00005",product_chemical_tanker,A2,no_candidate,unique_candidate,,525100736,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VH|[1792, 5888]|det_00003",fishing_vessel,A2,no_candidate,unique_candidate,,211417590,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VH|[7936, 9984]|det_00010",tug_towing,A2,unique_candidate,unique_candidate,244830809,244830809,39.47875333724224,51.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VH|[12032, 7936]|det_00024",dredger,A2,unique_candidate,unique_candidate,253350000,253350000,32.59058752905712,178.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VH|[14080, 12032]|det_00012",fishing_vessel,A2,unique_candidate,unique_candidate,244012000,244012000,43.112706577509485,17.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VH|[16128, 3840]|det_00039",tug_towing,A2,unique_candidate,unique_candidate,244830813,244830813,55.964745194846536,112.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,"S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B|VV|[3840, 14080]|det_00011",dredger,A2,unique_candidate,unique_candidate,253351000,253351000,92.0060455985546,8.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 1792]|det_00028",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 12032]|det_00008",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 12032]|det_00017",tug_towing,A2,unique_candidate,unique_candidate,470655000,470655000,46.769828479680086,29.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 12032]|det_00018",tug_towing,A2,no_candidate,unique_candidate,,470655000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 12032]|det_00025",tug_towing,A2,no_candidate,unique_candidate,,470655000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[5888, 12032]|det_00029",tug_towing,A2,no_candidate,unique_candidate,,470655000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VH|[14080, 3840]|det_00113",product_chemical_tanker,A2,no_candidate,unique_candidate,,470976000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VV|[3840, 14080]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,470815000,470815000,72.3518794602872,175.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VV|[5888, 1792]|det_00001",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,6.094978809962308,81.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,"S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740|VV|[26368, 5888]|det_00030",fishing_vessel,A2,no_candidate,unique_candidate,,470724000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D,"S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D|VV|[24320, 14080]|det_00000",product_chemical_tanker,A2,unique_candidate,unique_candidate,374061000,374061000,138.38370844606985,58.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D,"S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D|VV|[26368, 14080]|det_00003",container_ship,A2,no_candidate,unique_candidate,,477891900,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[5888, 7936]|det_00019",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,42.82017240070738,159.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[7936, 18176]|det_00048",tug_towing,A2,unique_candidate,unique_candidate,245916000,245916000,32.12800608500747,21.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[7936, 18176]|det_00056",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[7936, 18176]|det_00080",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[14080, 9984]|det_00022",dredger,A2,unique_candidate,unique_candidate,370909000,370909000,120.62204197541473,15.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[14080, 9984]|det_00112",dredger,A2,unique_candidate,unique_candidate,370909000,370909000,115.47622893325342,15.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VH|[20224, 0]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,376983000,376983000,118.36273953725598,27.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VV|[5888, 7936]|det_00010",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,22.819704534092587,56.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VV|[7936, 18176]|det_00001",dredger,A2,no_candidate,unique_candidate,,245225000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VV|[7936, 18176]|det_00027",tug_towing,A2,no_candidate,unique_candidate,,245916000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VV|[7936, 18176]|det_00036",tug_towing,A2,unique_candidate,unique_candidate,245916000,245916000,107.55895549770263,143.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,"S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA|VV|[20224, 0]|det_00003",tug_towing,A2,unique_candidate,unique_candidate,376983000,376983000,130.5474129582942,14.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[5888, 5888]|det_00006",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[5888, 5888]|det_00008",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[5888, 5888]|det_00026",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[7936, 16128]|det_00052",tug_towing,A2,no_candidate,unique_candidate,,470144000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[7936, 18176]|det_00069",tug_towing,A2,unique_candidate,ambiguous,470655000,,93.25888933605371,12.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[20224, 3840]|det_00010",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,105.03779476481778,160.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VH|[20224, 3840]|det_00029",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,133.52008606276397,31.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VV|[5888, 5888]|det_00002",tug_towing,A2,no_candidate,unique_candidate,,377484000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VV|[5888, 5888]|det_00031",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,108.64590839580829,8.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VV|[16128, 7936]|det_00047",tug_towing,A2,no_candidate,unique_candidate,,353519000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VV|[18176, 5888]|det_00004",tug_towing,A2,no_candidate,unique_candidate,,232052052,,,1
PortSaid,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,"S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714|VV|[20224, 3840]|det_00008",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,89.46330892025584,160.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA,"S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA|VH|[24320, 12032]|det_00018",container_ship,A2,unique_candidate,unique_candidate,441293000,441293000,102.37271460563798,10.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA,"S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA|VV|[24320, 12032]|det_00000",container_ship,A2,unique_candidate,unique_candidate,441293000,441293000,90.92058441847132,60.0,0
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[1792, 12032]|det_00008",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,86.01360900487528,39.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[5888, 7936]|det_00011",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,107.089537794708,10.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[5888, 16128]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,470655000,470655000,27.895752462455253,176.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[14080, 7936]|det_00025",dredger,A2,unique_candidate,unique_candidate,620999618,620999618,100.98052712901726,87.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[14080, 9984]|det_00026",dredger,A2,unique_candidate,unique_candidate,370909000,370909000,96.29206596307739,97.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VH|[22272, 3840]|det_00006",tug_towing,A2,no_candidate,unique_candidate,,636025160,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VV|[1792, 12032]|det_00001",tug_towing,A2,no_candidate,unique_candidate,,408883000,,,0
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VV|[1792, 12032]|det_00009",tug_towing,A2,unique_candidate,unique_candidate,408883000,408883000,75.26209328805871,39.0,1
PortSaid,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,"S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4|VV|[5888, 7936]|det_00004",tug_towing,A2,unique_candidate,unique_candidate,377484000,377484000,87.88400745744752,10.0,1
